,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Pasta sin Gluten,Menu Celiacos,8.5,"""Italiano""","""Calle de Sagasta","""geo"":{""latitude"":40.428396,""longitude"":-3.700008",Gustami Italia
1,1,MenuItem,Ensaladas,Menu Celiacos,8.5,"""Italiano""","""Calle de Sagasta","""geo"":{""latitude"":40.428396,""longitude"":-3.700008",Gustami Italia
2,2,MenuItem,Carpaccio de Bresaola,Menu Celiacos,8.5,"""Italiano""","""Calle de Sagasta","""geo"":{""latitude"":40.428396,""longitude"":-3.700008",Gustami Italia
3,3,MenuItem,Burrata,Menu Celiacos,8.5,"""Italiano""","""Calle de Sagasta","""geo"":{""latitude"":40.428396,""longitude"":-3.700008",Gustami Italia
