,Unnamed: 0,@type,name,description,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,ENTRANTES,"Aperitivo de txistorra y sidra Zapiaín\nSalmorejo de tomate raff, ribete de mango y helado de cabra\nCroquetas artesanas de varios sabores y cremoso de boletus sobre nido de paja\nMicuit de pato sobre queso de cabra asado, mantequilla de Reinetas y reducción de P.X.",MENU DEGUSTACION,8.6,"""Vasco""","""Calle de Barcelona","""geo"":{""latitude"":40.4156574,""longitude"":-3.7026821",Asador Vasco En Busca del...
1,1,MenuItem,LOS SEGUNDOS PLATOS A ELEGIR,"Solomillo de wagyu a las brasas del Josper, escalope de foie y tosta de sobrasada ibérica..\nO\nLomo de vaca rubia a las brasas (maduración 35 días) con piquillos al gratén\nO\nLomo de bacalao confitado a baja temperatura con sus cachelos y su ajada",MENU DEGUSTACION,8.6,"""Vasco""","""Calle de Barcelona","""geo"":{""latitude"":40.4156574,""longitude"":-3.7026821",Asador Vasco En Busca del...
2,2,MenuItem,VINOS Y POSTRES,Maridaje de vinos con los distintos platos\nSelección de nuestros postres\n------------------------------------------\nCafé de Colombia,MENU DEGUSTACION,8.6,"""Vasco""","""Calle de Barcelona","""geo"":{""latitude"":40.4156574,""longitude"":-3.7026821",Asador Vasco En Busca del...
