,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Entrantes,Menú vegetariano,8,"""Andaluz""","""C","""geo"":{""latitude"":40.425501998083,""longitude"":-3.6617701053619385",La Quimera
1,1,MenuItem,Platos principales,Menú vegetariano,8,"""Andaluz""","""C","""geo"":{""latitude"":40.425501998083,""longitude"":-3.6617701053619385",La Quimera
2,2,MenuItem,Postre:,Menú vegetariano,8,"""Andaluz""","""C","""geo"":{""latitude"":40.425501998083,""longitude"":-3.6617701053619385",La Quimera
3,3,MenuItem,Bebidas:,Menú vegetariano,8,"""Andaluz""","""C","""geo"":{""latitude"":40.425501998083,""longitude"":-3.6617701053619385",La Quimera
