,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Choritos a la chalaca,Para picar,8.1,"""Peruano""","""Calle de Fernán Gonzalez","""geo"":{""latitude"":40.4234419,""longitude"":-3.6743499",Pisco y Lima
1,1,MenuItem,Yucas fritas,Para picar,8.1,"""Peruano""","""Calle de Fernán Gonzalez","""geo"":{""latitude"":40.4234419,""longitude"":-3.6743499",Pisco y Lima
2,2,MenuItem,Croquetas de ají de gallina,Para picar,8.1,"""Peruano""","""Calle de Fernán Gonzalez","""geo"":{""latitude"":40.4234419,""longitude"":-3.6743499",Pisco y Lima
3,3,MenuItem,Causa limeña,Para picar,8.1,"""Peruano""","""Calle de Fernán Gonzalez","""geo"":{""latitude"":40.4234419,""longitude"":-3.6743499",Pisco y Lima
4,4,MenuItem,Tamal,Para picar,8.1,"""Peruano""","""Calle de Fernán Gonzalez","""geo"":{""latitude"":40.4234419,""longitude"":-3.6743499",Pisco y Lima
5,5,MenuItem,Papa a la huancaína,Para picar,8.1,"""Peruano""","""Calle de Fernán Gonzalez","""geo"":{""latitude"":40.4234419,""longitude"":-3.6743499",Pisco y Lima
6,6,MenuItem,Anticuchos,Para picar,8.1,"""Peruano""","""Calle de Fernán Gonzalez","""geo"":{""latitude"":40.4234419,""longitude"":-3.6743499",Pisco y Lima
