,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,restaurant
0,0,MenuItem,"Pluma Ibérica confitada, tapenade de aceitunas de Manzanilla",Offer,30,EUR,Platos Principales,None,None,None,Montmartre 1889 - Gran Me...
1,1,MenuItem,Solomillo “Café de Paris,Offer,35,EUR,Platos Principales,None,None,None,Montmartre 1889 - Gran Me...
2,2,MenuItem,"Confit de canard, crêpes de maíz y ensalada de cassoulet",Offer,30,EUR,Platos Principales,None,None,None,Montmartre 1889 - Gran Me...
3,3,MenuItem,"Steak Tartar, puente nuevo",Offer,30,EUR,Platos Principales,None,None,None,Montmartre 1889 - Gran Me...
4,4,MenuItem,Arroz meloso con mollejas de lechazo,Offer,30,EUR,Platos Principales,None,None,None,Montmartre 1889 - Gran Me...
