,Unnamed: 0,@type,name,description,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Starter,"Eggs Benedict, Panceta, Salsa Holandesa y Patatas Fritas\nEggs Benedict, Bacon, Hollandaise, French Fries\nEggs Florentine, Espinacas a la Crema, Salsa Holandesa, Patatas Fritas\nEggs Florentine, Creamed Spinach, Hollandaise, French Fries\nTorrija Americana\nFrench Toast\nBurger de Cordero Social Especiado, Pan de Pita a la Plancha, Polenta Frita y Pesto de Tomates Secados al Sol\nEl Social Spiced Lamb Burger, Grilled Pita Bread, Fried Polenta, Sun-dried Tomato Pesto\nEntraña, Patatas Fritas, Chimichurri\nGrilled Skirt Steak, French Fries, Chimichurri Sauce\nBacalao á Bras\nTortita de Maíz, Salmón Ahumado, Huevo Escalfado, Cebollino\nCorn Fritter, Smoked Salmon, Poached Egg\nEnsalada César, Pollo Pochado, Anchoas de Cantabria, Parmesano Reggiano y Crutones\nCaesar Salad, Poached Chicken Breast, Cantabrian Anchovies, Parmesan, Croutons - Opción vegetariana, sin pollo, disponible / Vegetarian option, without chicken, available \nStir-fry de Pollo\nStir-fried Chicken\nEnsalada de Alcachofas\nGlobe Artichoke Salad\nTosta de Aguacat",Brunch: Sábado y Domingo / Saturdays and Sundays,9.3,None,"""Calle de Hernán Cortés","""geo"":{""latitude"":40.4233848,""longitude"":-3.6994513",El Social
1,1,MenuItem,Dessert,"Carrot Cake Cobertura Queso Crema\nCarrot Cake with Cream Cheese Frosting\nPudding de Mango, Jengibre Cristalizado\nMango Pudding with Crystalized Ginger\nTarteleta de Chocolate Negro 70%, Merengue Flambeado\nDark Chocolate Tart with Toasted Meringue\nHelado Casero del Día\nDaily Homemade Ice Cream",Brunch: Sábado y Domingo / Saturdays and Sundays,9.3,None,"""Calle de Hernán Cortés","""geo"":{""latitude"":40.4233848,""longitude"":-3.6994513",El Social
2,2,MenuItem,Drinks,"Elección de: Bloody Mary, Mimosa, Aperol Spritz o Zumo del Día\nChoice of: Bloody Mary, Mimosa, Aperol Spritz or Fruit Juice of the Day",Brunch: Sábado y Domingo / Saturdays and Sundays,9.3,None,"""Calle de Hernán Cortés","""geo"":{""latitude"":40.4233848,""longitude"":-3.6994513",El Social
