,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,"Por política del restaurante , se dispondrá de la mesa 1.30h desde el inicio de la reserva",*Nota,9.2,"""Americano""","""Calle de Josefina Aldecoa","""geo"":{""latitude"":40.4957748,""longitude"":-3.6144594",Beefcious - Valdebebas
