,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Corralejo reposado,Offer,9,EUR,TEQUILAS,9,None,"""Calle de Ponzano","""geo"":{""latitude"":40.4454386,""longitude"":-3.6988708",La Gastro Salvaje
1,1,MenuItem,Don Julio blanco,Offer,8,EUR,TEQUILAS,9,None,"""Calle de Ponzano","""geo"":{""latitude"":40.4454386,""longitude"":-3.6988708",La Gastro Salvaje
2,2,MenuItem,Don Julio 70 añejo,Offer,15,EUR,TEQUILAS,9,None,"""Calle de Ponzano","""geo"":{""latitude"":40.4454386,""longitude"":-3.6988708",La Gastro Salvaje
3,3,MenuItem,Herradura blanco,Offer,8,EUR,TEQUILAS,9,None,"""Calle de Ponzano","""geo"":{""latitude"":40.4454386,""longitude"":-3.6988708",La Gastro Salvaje
4,4,MenuItem,1800 reposado,Offer,8,EUR,TEQUILAS,9,None,"""Calle de Ponzano","""geo"":{""latitude"":40.4454386,""longitude"":-3.6988708",La Gastro Salvaje
5,5,MenuItem,Jimador blanco,Offer,6,EUR,TEQUILAS,9,None,"""Calle de Ponzano","""geo"":{""latitude"":40.4454386,""longitude"":-3.6988708",La Gastro Salvaje
