,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,restaurant
0,0,MenuItem,"Migas de chocolate con espuma de leche, frambuesa y helado de yogur",Offer,8,EUR,Postres,None,None,None,El Jardín de Orfila por M...
1,1,MenuItem,Carrot cake con buttercream y helado de vainilla,Offer,8,EUR,Postres,None,None,None,El Jardín de Orfila por M...
2,2,MenuItem,Tarta de queso,Offer,9,EUR,Postres,None,None,None,El Jardín de Orfila por M...
3,3,MenuItem,Bizcocho de limón con melocotón y almendras,Offer,8,EUR,Postres,None,None,None,El Jardín de Orfila por M...
4,4,MenuItem,"Soufflé de yuzu, flambeado de whisky",Offer,8,EUR,Postres,None,None,None,El Jardín de Orfila por M...
5,5,MenuItem,Tarta de chocolate con praliné de avellanas y naranja,Offer,9,EUR,Postres,None,None,None,El Jardín de Orfila por M...
6,6,MenuItem,Selección de quesos franceses con membrillo y cracker italianos,Offer,12,EUR,Postres,None,None,None,El Jardín de Orfila por M...
