,Unnamed: 0,@type,name,description,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,PRIMER PLATO,GYOZAS A LA PLANCHA\nPANKO TEMPURA \nENSALADA POLLO KATSU\nMISS SENSACIONES DE POLLO,EL TENEDOR,8.8,"""Japonés""","""Av","""geo"":{""latitude"":40.4554955,""longitude"":-3.6931649",Miss Sushi - Avenida de B...
1,1,MenuItem,SEGUNDO PLATO,MISS DRAGON \nMISS MEXICO\nMISS ONE \nYAKISOBA VEGETAL,EL TENEDOR,8.8,"""Japonés""","""Av","""geo"":{""latitude"":40.4554955,""longitude"":-3.6931649",Miss Sushi - Avenida de B...
