,Unnamed: 0,Unnamed: 0.1,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,0,MenuItem,Lubina a la espalda,Offer,17.0,EUR,Plato,9.3,None,"""Avenida de San Diego","""geo"":{""latitude"":40.386668056152,""longitude"":-3.6680901050567627",Doli
1,1,1,MenuItem,Pescadilla de pincho gallega,Offer,16.8,EUR,Plato,9.3,None,"""Avenida de San Diego","""geo"":{""latitude"":40.386668056152,""longitude"":-3.6680901050567627",Doli
2,2,2,MenuItem,Entrecote de vaca vieja,Offer,21.5,EUR,Plato,9.3,None,"""Avenida de San Diego","""geo"":{""latitude"":40.386668056152,""longitude"":-3.6680901050567627",Doli
