,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Gambas Kurma,Baisakhi Especial Gambas Curry,8.8,"""Indio""","""Calle de Lavapiés","""geo"":{""latitude"":40.4097396,""longitude"":-3.7025382",Baisakhi
1,1,MenuItem,Gambas Madras,Baisakhi Especial Gambas Curry,8.8,"""Indio""","""Calle de Lavapiés","""geo"":{""latitude"":40.4097396,""longitude"":-3.7025382",Baisakhi
2,2,MenuItem,Gambas Dopiaza,Baisakhi Especial Gambas Curry,8.8,"""Indio""","""Calle de Lavapiés","""geo"":{""latitude"":40.4097396,""longitude"":-3.7025382",Baisakhi
3,3,MenuItem,Gambas Curry,Baisakhi Especial Gambas Curry,8.8,"""Indio""","""Calle de Lavapiés","""geo"":{""latitude"":40.4097396,""longitude"":-3.7025382",Baisakhi
4,4,MenuItem,Gambas Tikka Masala,Baisakhi Especial Gambas Curry,8.8,"""Indio""","""Calle de Lavapiés","""geo"":{""latitude"":40.4097396,""longitude"":-3.7025382",Baisakhi
