,Unnamed: 0,@type,name,description,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Entrantes a compartir:,Jamón ibérico y queso curado\nCrujiente de verduras\nCogollos con ventresca\nMorcilla de Burgos\nPimiento relleno,Menú Doña Elvira 40€,8.7,"""Castellano""","""Calle Fernández de la Hoz","""geo"":{""latitude"":40.440089,""longitude"":-3.694492",Mesón del Cid Madrid
1,1,MenuItem,Segundo a elegir:,Bacalao gratinado al ajoaceite\nDelicias de merluza sobre piquillos\nCordero lechal asado con patatas panadera\nChuletón a la parrilla con patatas fritas,Menú Doña Elvira 40€,8.7,"""Castellano""","""Calle Fernández de la Hoz","""geo"":{""latitude"":40.440089,""longitude"":-3.694492",Mesón del Cid Madrid
2,2,MenuItem,Postre:,Postre casero con helado y chocolate caliente,Menú Doña Elvira 40€,8.7,"""Castellano""","""Calle Fernández de la Hoz","""geo"":{""latitude"":40.440089,""longitude"":-3.694492",Mesón del Cid Madrid
3,3,MenuItem,Bebida a elegir:,Vino blanco D.O. Rueda\nVino tinto D.O. Ribera del Duero\nAgua mineral\nLicores caseros,Menú Doña Elvira 40€,8.7,"""Castellano""","""Calle Fernández de la Hoz","""geo"":{""latitude"":40.440089,""longitude"":-3.694492",Mesón del Cid Madrid
