,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,restaurant
0,0,MenuItem,CHIPIRONES A LA PLANCHA CON CONCASSE DE TOMATE,Offer,14.8,EUR,De la lonja,None,None,None,Taberna Antonio Sánchez
1,1,MenuItem,BACALAO CRUJIENTE CON SUS CALLOS GUISADOS A LA MADRILEÑA,Offer,15.3,EUR,De la lonja,None,None,None,Taberna Antonio Sánchez
