,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,restaurant
0,0,MenuItem,Mimosa de mandarina y Litchis,Offer,8,EUR,Últimos Retoques,None,None,None,Montmartre 1889 - Gran Me...
1,1,MenuItem,"Chocolate, café y Baileys",Offer,8,EUR,Últimos Retoques,None,None,None,Montmartre 1889 - Gran Me...
2,2,MenuItem,"Crumbble de dulce de leche, espuma de queso fresco, helado de fresón",Offer,8,EUR,Últimos Retoques,None,None,None,Montmartre 1889 - Gran Me...
3,3,MenuItem,"Torrija de Brioche caramelizada, helado de leche merenguada",Offer,8,EUR,Últimos Retoques,None,None,None,Montmartre 1889 - Gran Me...
4,4,MenuItem,Mojito melon,Offer,8,EUR,Últimos Retoques,None,None,None,Montmartre 1889 - Gran Me...
