,Unnamed: 0,@type,name,description,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Primer plato,A elegir entre los siguientes: \n- Rollito Nem ( rollitos vietnamitas)\n- Nom Ga ( Ensalada de pollo)\n- Goi Cuon ( rollitos frescos)\n- Thiet Vien ( pasta rellena),Menú del día 14.90€,8.9,"""Vietnamita""","""C","""geo"":{""latitude"":40.414007231954,""longitude"":-3.701090097427368",Vietnam
1,1,MenuItem,Segundo plato,A elegir entre los siguientes: \n- My Xao: Fideos crujientes con verduras\n- Pho Bo: Sopa de ternera con fideos de arroz\n- Com Rang ( Arroz salteado)\n- Ga Xao Rau (Pollo salteado con verduras)\n- Mien Xao ( Fideos de soja al wok con verduras),Menú del día 14.90€,8.9,"""Vietnamita""","""C","""geo"":{""latitude"":40.414007231954,""longitude"":-3.701090097427368",Vietnam
2,2,MenuItem,Té o Café,Té o Café,Menú del día 14.90€,8.9,"""Vietnamita""","""C","""geo"":{""latitude"":40.414007231954,""longitude"":-3.701090097427368",Vietnam
