,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,No se admiten reservas al menú.,Importante.,9.3,"""Indio""","""Calle de Diego de León","""geo"":{""latitude"":40.4347191,""longitude"":-3.6756884",Bangalore
