,Unnamed: 0,@type,name,description,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Plato,Mini tosta de aguacate con tomate seco y mayonesa de ajo negro\nSalmón marinado a los cítricos con causa limeña y mayonesa de lima\nRaviolis de carrillera ibérica con cremoso de apionabo\nBrocheta de secreto ibérico con piña\nCazuelita de Arroz meloso de gambón y esparrago Triguero,COCTEL 4,8.8,"""Español""","""Calle de Juan Bravo","""geo"":{""latitude"":40.4326864,""longitude"":-3.6771995",Esplore - Juan Bravo
1,1,MenuItem,Postre,Bizcocho fundente de chocolate y nueces con helado fruta de la pasión y sopa de chocolate blanco,COCTEL 4,8.8,"""Español""","""Calle de Juan Bravo","""geo"":{""latitude"":40.4326864,""longitude"":-3.6771995",Esplore - Juan Bravo
