,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Dhal Soup,Sopas,9.4,"""Indio""","""Calle de Diego de León","""geo"":{""latitude"":40.4352562,""longitude"":-3.6839354",Doli
1,1,MenuItem,Chicken Soup,Sopas,9.4,"""Indio""","""Calle de Diego de León","""geo"":{""latitude"":40.4352562,""longitude"":-3.6839354",Doli
