,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Colección de tomates marinados,De la huerta,9,"""Gastronómico""","""C","""geo"":{""latitude"":40.41294,""longitude"":-3.70858",La Antoñita - Hotel Posad...
1,1,MenuItem,Verduras de mercado a la plancha,De la huerta,9,"""Gastronómico""","""C","""geo"":{""latitude"":40.41294,""longitude"":-3.70858",La Antoñita - Hotel Posad...
