,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,No se aceptan reservas al menú del día,No se aceptan reservas al menú del día,8.9,"""Indio""","""C","""geo"":{""latitude"":40.41766,""longitude"":-3.69556",Taj Marqués de Cubas
