,Unnamed: 0,Unnamed: 0.1,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,0,MenuItem,Croquetas caseras,Offer,7.95,EUR,Entrantes,9.3,None,"""Avenida de San Diego","""geo"":{""latitude"":40.386668056152,""longitude"":-3.6680901050567627",Doli
1,1,1,MenuItem,Gamba blanca de Huelva,Offer,21.0,EUR,Entrantes,9.3,None,"""Avenida de San Diego","""geo"":{""latitude"":40.386668056152,""longitude"":-3.6680901050567627",Doli
2,2,2,MenuItem,Anchoas artesanas,Offer,19.0,EUR,Entrantes,9.3,None,"""Avenida de San Diego","""geo"":{""latitude"":40.386668056152,""longitude"":-3.6680901050567627",Doli
