,Unnamed: 0,@type,name,description,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Entrante a elegir:,-Edamame\n-Crema casera de calabaza o verdura\n-Gazpacho o salmorejo\n-Alga guacame con sesamo negro y soja\n-Guiso del día\n-Plato del chef,Menu Ejecutivo 14.95,None,"""Mediterráneo""","""Paseo de la Castellana","""geo"":{""latitude"":40.4488069,""longitude"":-3.6903137",FanFan
1,1,MenuItem,Segundo plato a elegir:,-Carrilera iberica\n-Pollo al chiponde\n-Tartar de salmon con aguacate / Tartar de tomate\n-Solomillo iberico con pure de patata casero\n-Plato del chef,Menu Ejecutivo 14.95,None,"""Mediterráneo""","""Paseo de la Castellana","""geo"":{""latitude"":40.4488069,""longitude"":-3.6903137",FanFan
2,2,MenuItem,Postre a elegir:,-Tarta de queso\n-Brownie\n-Muffin de chocolate\n-Yogures variados\n-Fruta\n-Cafe nexpresso,Menu Ejecutivo 14.95,None,"""Mediterráneo""","""Paseo de la Castellana","""geo"":{""latitude"":40.4488069,""longitude"":-3.6903137",FanFan
