,Unnamed: 0,Unnamed: 0.1,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,0,MenuItem,Ensalada griega,Offer,10.0,EUR,Entrante,8.1,"""Arrocería""","""Calle de Narváez","""geo"":{""latitude"":40.4164087,""longitude"":-3.676192",Gloria
1,1,1,MenuItem,Revuelto de gulas con gambas,Offer,10.0,EUR,Entrante,8.1,"""Arrocería""","""Calle de Narváez","""geo"":{""latitude"":40.4164087,""longitude"":-3.676192",Gloria
2,2,2,MenuItem,"Croquetas caseras de queso con nueces, boletus o jamón (unidad)",Offer,1.2,EUR,Entrante,8.1,"""Arrocería""","""Calle de Narváez","""geo"":{""latitude"":40.4164087,""longitude"":-3.676192",Gloria
