,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,restaurant
0,0,MenuItem,"Pulpo achiotado, pipián y chontaduro",Offer,25,EUR,Dos Mares Un Pais,None,None,None,QUIMBAYA by Edwin Rodríguez
1,1,MenuItem,"Róbalo encocado, arroz con coco y boronía",Offer,26,EUR,Dos Mares Un Pais,None,None,None,QUIMBAYA by Edwin Rodríguez
2,2,MenuItem,Cazuela de mariscos,Offer,28,EUR,Dos Mares Un Pais,None,None,None,QUIMBAYA by Edwin Rodríguez
