,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Aperitivo,Menú del día 20€ (lunes a viernes no festivos),9.1,"""Mediterráneo""","""Gran Via 9","""geo"":{""latitude"":40.4194705,""longitude"":-3.6990859",BLoved by Eboca Restaurants
1,1,MenuItem,Primeros a elegir,Menú del día 20€ (lunes a viernes no festivos),9.1,"""Mediterráneo""","""Gran Via 9","""geo"":{""latitude"":40.4194705,""longitude"":-3.6990859",BLoved by Eboca Restaurants
2,2,MenuItem,Segundos a elegir,Menú del día 20€ (lunes a viernes no festivos),9.1,"""Mediterráneo""","""Gran Via 9","""geo"":{""latitude"":40.4194705,""longitude"":-3.6990859",BLoved by Eboca Restaurants
3,3,MenuItem,Postres a elegir,Menú del día 20€ (lunes a viernes no festivos),9.1,"""Mediterráneo""","""Gran Via 9","""geo"":{""latitude"":40.4194705,""longitude"":-3.6990859",BLoved by Eboca Restaurants
4,4,MenuItem,Bebidas no incluidas.,Menú del día 20€ (lunes a viernes no festivos),9.1,"""Mediterráneo""","""Gran Via 9","""geo"":{""latitude"":40.4194705,""longitude"":-3.6990859",BLoved by Eboca Restaurants
