,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Resoli,Licor de la casa,9.8,"""Español""","""Travesía de las Vistillas","""geo"":{""latitude"":40.411799826225,""longitude"":-3.7146000862122",El Tormo
1,1,MenuItem,Aguardiente de hierbas o blanco,Licor de la casa,9.8,"""Español""","""Travesía de las Vistillas","""geo"":{""latitude"":40.411799826225,""longitude"":-3.7146000862122",El Tormo
