,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Tarta de San Marcos,"Postres (postre individual 3,25€)",None,"""Mediterráneo""","""Av","""geo"":{""latitude"":40.4679104,""longitude"":-3.8152879",Biarritz Gourmet - Sexta ...
1,1,MenuItem,Mousse de tres chocolates,"Postres (postre individual 3,25€)",None,"""Mediterráneo""","""Av","""geo"":{""latitude"":40.4679104,""longitude"":-3.8152879",Biarritz Gourmet - Sexta ...
2,2,MenuItem,Tartaleta de lima y lomón,"Postres (postre individual 3,25€)",None,"""Mediterráneo""","""Av","""geo"":{""latitude"":40.4679104,""longitude"":-3.8152879",Biarritz Gourmet - Sexta ...
3,3,MenuItem,Sablé de manzana,"Postres (postre individual 3,25€)",None,"""Mediterráneo""","""Av","""geo"":{""latitude"":40.4679104,""longitude"":-3.8152879",Biarritz Gourmet - Sexta ...
4,4,MenuItem,Tiramisú,"Postres (postre individual 3,25€)",None,"""Mediterráneo""","""Av","""geo"":{""latitude"":40.4679104,""longitude"":-3.8152879",Biarritz Gourmet - Sexta ...
5,5,MenuItem,Milhojas de crema,"Postres (postre individual 3,25€)",None,"""Mediterráneo""","""Av","""geo"":{""latitude"":40.4679104,""longitude"":-3.8152879",Biarritz Gourmet - Sexta ...
6,6,MenuItem,Tarta de queso,"Postres (postre individual 3,25€)",None,"""Mediterráneo""","""Av","""geo"":{""latitude"":40.4679104,""longitude"":-3.8152879",Biarritz Gourmet - Sexta ...
