,Unnamed: 0,Unnamed: 0.1,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,0,MenuItem,Botella de champán,Offer,15.0,EUR,Bebidas,9.1,None,"""C","""geo"":{""latitude"":40.427633454339,""longitude"":-3.7039198875427246",La Fragua
1,1,1,MenuItem,Copa de champán,Offer,3.2,EUR,Bebidas,9.1,None,"""C","""geo"":{""latitude"":40.427633454339,""longitude"":-3.7039198875427246",La Fragua
2,2,2,MenuItem,Café,Offer,1.9,EUR,Bebidas,9.1,None,"""C","""geo"":{""latitude"":40.427633454339,""longitude"":-3.7039198875427246",La Fragua
3,3,3,MenuItem,Botella de agua,,,,Bebidas,9.1,None,"""C","""geo"":{""latitude"":40.427633454339,""longitude"":-3.7039198875427246",La Fragua
4,4,4,MenuItem,Media botella de agua,Offer,2.0,EUR,Bebidas,9.1,None,"""C","""geo"":{""latitude"":40.427633454339,""longitude"":-3.7039198875427246",La Fragua
5,5,5,MenuItem,Botella de vino,Offer,17.0,EUR,Bebidas,9.1,None,"""C","""geo"":{""latitude"":40.427633454339,""longitude"":-3.7039198875427246",La Fragua
6,6,6,MenuItem,Copa de vino,Offer,1.6,EUR,Bebidas,9.1,None,"""C","""geo"":{""latitude"":40.427633454339,""longitude"":-3.7039198875427246",La Fragua
