,Unnamed: 0,@type,name,description,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Entrante a compartir:,Bogavante Gallego al Gusto,Menu Bogavante,9.1,"""Gallego""","""C","""geo"":{""latitude"":40.426416732134,""longitude"":-3.6043701171875",O Camiño
1,1,MenuItem,Plato,Solomillo de Buey con Foie y Setas,Menu Bogavante,9.1,"""Gallego""","""C","""geo"":{""latitude"":40.426416732134,""longitude"":-3.6043701171875",O Camiño
2,2,MenuItem,Postre,Sorbete de Limón al Cava con Nuve de Vodka,Menu Bogavante,9.1,"""Gallego""","""C","""geo"":{""latitude"":40.426416732134,""longitude"":-3.6043701171875",O Camiño
