,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Lubina a la Brasa,Pescados,9.1,"""Español""","""Calle de Fernán Gonzalez","""geo"":{""latitude"":40.4251361,""longitude"":-3.6742573",Nagú
1,1,MenuItem,Tártar de Atún Rojo,Pescados,9.1,"""Español""","""Calle de Fernán Gonzalez","""geo"":{""latitude"":40.4251361,""longitude"":-3.6742573",Nagú
2,2,MenuItem,Lingote de Atún Rojo a la Parrilla,Pescados,9.1,"""Español""","""Calle de Fernán Gonzalez","""geo"":{""latitude"":40.4251361,""longitude"":-3.6742573",Nagú
3,3,MenuItem,Chipirón de Potera en su Tinta,Pescados,9.1,"""Español""","""Calle de Fernán Gonzalez","""geo"":{""latitude"":40.4251361,""longitude"":-3.6742573",Nagú
4,4,MenuItem,Pulpitos a la Brasa con Mojo,Pescados,9.1,"""Español""","""Calle de Fernán Gonzalez","""geo"":{""latitude"":40.4251361,""longitude"":-3.6742573",Nagú
