,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,restaurant
0,0,MenuItem,salmorejo cordobés,Offer,6,EUR,ENTRANTES & ENSALADAS,None,None,None,Nigola
1,1,MenuItem,gazpacho andaluz,Offer,6,EUR,ENTRANTES & ENSALADAS,None,None,None,Nigola
2,2,MenuItem,queso curado tarancon,Offer,12,EUR,ENTRANTES & ENSALADAS,None,None,None,Nigola
3,3,MenuItem,jamón de bellota jabugo,Offer,18,EUR,ENTRANTES & ENSALADAS,None,None,None,Nigola
4,4,MenuItem,lomo de bellota jabugo,Offer,18,EUR,ENTRANTES & ENSALADAS,None,None,None,Nigola
5,5,MenuItem,ensaladilla rusa,Offer,10,EUR,ENTRANTES & ENSALADAS,None,None,None,Nigola
6,6,MenuItem,ensalada mixta,Offer,10,EUR,ENTRANTES & ENSALADAS,None,None,None,Nigola
7,7,MenuItem,ensalada tomate y mozzarella fresca,Offer,10,EUR,ENTRANTES & ENSALADAS,None,None,None,Nigola
8,8,MenuItem,cogollos rellenos de atún,Offer,10,EUR,ENTRANTES & ENSALADAS,None,None,None,Nigola
