,Unnamed: 0,@type,name,description,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Entrante a compartir,"Ensalada Alemana, patata, pepinillo, salchichas, cebollino y Mahonesa.\nEnsalada de Arenques especial con Remolacha","Degustación Alsaciana, Menú Alemán",8.1,None,"""Calle Domenico Scarlatti","""geo"":{""latitude"":40.441705,""longitude"":-3.7156046",Mesón Quinto Elemento
1,1,MenuItem,Segundo entrante,Degustación de Salchichas,"Degustación Alsaciana, Menú Alemán",8.1,None,"""Calle Domenico Scarlatti","""geo"":{""latitude"":40.441705,""longitude"":-3.7156046",Mesón Quinto Elemento
2,2,MenuItem,Plato único,"Codillo al estilo Alsaciano, acompañado de chocroute y puré de patatas","Degustación Alsaciana, Menú Alemán",8.1,None,"""Calle Domenico Scarlatti","""geo"":{""latitude"":40.441705,""longitude"":-3.7156046",Mesón Quinto Elemento
3,3,MenuItem,"Postre, café y bebidas incluidas","Apple Strudel, en un rollo muy fino de masa, relleno de compota de manzana, azúcar, canela, acompañado de helado.\nBebidas incluidas, Cerveza , Cerveza Alemana (Dos consumiciones) y Vino recomendado de la casa, Blanco y Tinto, media botella","Degustación Alsaciana, Menú Alemán",8.1,None,"""Calle Domenico Scarlatti","""geo"":{""latitude"":40.441705,""longitude"":-3.7156046",Mesón Quinto Elemento
