,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,restaurant
0,0,MenuItem,Botella de champán,Offer,60.0,EUR,Bebidas,None,None,None,El Jardín de Orfila por M...
1,1,MenuItem,Copa de champán,Offer,13.5,EUR,Bebidas,None,None,None,El Jardín de Orfila por M...
2,2,MenuItem,Café,Offer,5.0,EUR,Bebidas,None,None,None,El Jardín de Orfila por M...
3,3,MenuItem,Botella de agua,Offer,4.5,EUR,Bebidas,None,None,None,El Jardín de Orfila por M...
4,4,MenuItem,Media botella de agua,Offer,3.0,EUR,Bebidas,None,None,None,El Jardín de Orfila por M...
5,5,MenuItem,Botella de vino,Offer,33.0,EUR,Bebidas,None,None,None,El Jardín de Orfila por M...
6,6,MenuItem,Copa de vino,Offer,6.0,EUR,Bebidas,None,None,None,El Jardín de Orfila por M...
