,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,restaurant
0,0,MenuItem,Parmiggiana de berenjena,Offer,13.8,EUR,Entrantes,None,None,None,Mamá Chicó Recoletos
1,1,MenuItem,Croquetas de centollo,Offer,14.8,EUR,Entrantes,None,None,None,Mamá Chicó Recoletos
2,2,MenuItem,Zamburiñas a la plancha,Offer,15.8,EUR,Entrantes,None,None,None,Mamá Chicó Recoletos
3,3,MenuItem,Stracciatella de burrata,Offer,15.8,EUR,Entrantes,None,None,None,Mamá Chicó Recoletos
4,4,MenuItem,Burrata de Andria,Offer,15.8,EUR,Entrantes,None,None,None,Mamá Chicó Recoletos
5,5,MenuItem,Alcachofas,Offer,16.8,EUR,Entrantes,None,None,None,Mamá Chicó Recoletos
6,6,MenuItem,Huevos rotos,Offer,17.4,EUR,Entrantes,None,None,None,Mamá Chicó Recoletos
7,7,MenuItem,Pulpo de Rías Baíxas,Offer,19.9,EUR,Entrantes,None,None,None,Mamá Chicó Recoletos
