,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Cebollas rellenas de bonito,Entrante,9,"""Asturiano""","""Calle de Andres Mellado","""geo"":{""latitude"":40.4381321,""longitude"":-3.7140533",La Fragua
1,1,MenuItem,Pastel de cabracho,Entrante,9,"""Asturiano""","""Calle de Andres Mellado","""geo"":{""latitude"":40.4381321,""longitude"":-3.7140533",La Fragua
2,2,MenuItem,Mejillones a la sidra,Entrante,9,"""Asturiano""","""Calle de Andres Mellado","""geo"":{""latitude"":40.4381321,""longitude"":-3.7140533",La Fragua
