,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Primer Plato a elegir,"Brunch 15,90€",8.6,"""Mediterráneo""","""Calle del Pez","""geo"":{""latitude"":40.4231195,""longitude"":-3.7044115",El Palentino
1,1,MenuItem,Segundo plato a elegir,"Brunch 15,90€",8.6,"""Mediterráneo""","""Calle del Pez","""geo"":{""latitude"":40.4231195,""longitude"":-3.7044115",El Palentino
