,Unnamed: 0,Unnamed: 0.1,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,0,MenuItem,Corn on the cob,Offer,5.5,EUR,Let´s start the show,8.3,"""Americano""","""Calle del Prado","""geo"":{""latitude"":40.4146925,""longitude"":-3.6997365",The Lobstar
1,1,1,MenuItem,Cape cod prawns,Offer,8.5,EUR,Let´s start the show,8.3,"""Americano""","""Calle del Prado","""geo"":{""latitude"":40.4146925,""longitude"":-3.6997365",The Lobstar
2,2,2,MenuItem,Rockport fried calamari,Offer,6.8,EUR,Let´s start the show,8.3,"""Americano""","""Calle del Prado","""geo"":{""latitude"":40.4146925,""longitude"":-3.6997365",The Lobstar
3,3,3,MenuItem,New haven artichoke & spinach dip,Offer,7.5,EUR,Let´s start the show,8.3,"""Americano""","""Calle del Prado","""geo"":{""latitude"":40.4146925,""longitude"":-3.6997365",The Lobstar
4,4,4,MenuItem,Buffalo shrimp tacos,Offer,12.0,EUR,Let´s start the show,8.3,"""Americano""","""Calle del Prado","""geo"":{""latitude"":40.4146925,""longitude"":-3.6997365",The Lobstar
