,Unnamed: 0,Unnamed: 0.1,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,0,MenuItem,Solomillo de Vaca Vieja a la Parrilla,Offer,24.9,EUR,Carnes,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
1,1,1,MenuItem,Steak Tartar de Solomillo de Vaca Vieja con Pan Caliente,Offer,26.0,EUR,Carnes,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
2,2,2,MenuItem,Solomillo de Vaca Vieja al Foie de Pato,Offer,26.9,EUR,Carnes,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
3,3,3,MenuItem,Entrecot de Vaca Vieja a la Parrilla,Offer,22.9,EUR,Carnes,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
4,4,4,MenuItem,Churrasco de Vaca Vieja a la Parrilla fileteado (2 personas),Offer,48.0,EUR,Carnes,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
5,5,5,MenuItem,Paletilla de Cordero Lechal asada,Offer,23.9,EUR,Carnes,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
6,6,6,MenuItem,Cochinillo de Segovia asado,Offer,23.9,EUR,Carnes,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
7,7,7,MenuItem,Chuletitas de Cordero Lechal a la Parrilla,Offer,19.9,EUR,Carnes,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
