,Unnamed: 0,Unnamed: 0.1,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,0,MenuItem,Anchoas de Santoña,Offer,14.0,EUR,Chacinas y Salazones,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
1,1,1,MenuItem,Jamón y Caña de Lomo Ibérico de Bellota,Offer,23.9,EUR,Chacinas y Salazones,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
2,2,2,MenuItem,Surtido de Ibéricos con Queso Curado,Offer,24.9,EUR,Chacinas y Salazones,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
3,3,3,MenuItem,Queso Curado de Oveja y Queso Cabrales con Membrillo Casero,Offer,16.9,EUR,Chacinas y Salazones,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
4,4,4,MenuItem,Cecina de León con Almendras fritas,Offer,16.9,EUR,Chacinas y Salazones,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
5,5,5,MenuItem,Lomo de Sardina Ahumada sobre Pan con Tomate y Pimiento Asado,Offer,4.9,EUR,Chacinas y Salazones,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
