,Unnamed: 0,@type,name,description,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Entrantes,"Buffet libre: ensalada al gusto, guiso, crema o sopa, arroz o pasta, verduras salteadas...",Menu Fin de Semana 16,8.8,"""Vegetariano""","""Calle Relatores nº 20","""geo"":{""latitude"":40.4125454,""longitude"":-3.7034207",Yatiri
1,1,MenuItem,Entrante,"A elegir entre: dos vegetarianos, uno vegano, uno de carne y uno de pescado",Menu Fin de Semana 16,8.8,"""Vegetariano""","""Calle Relatores nº 20","""geo"":{""latitude"":40.4125454,""longitude"":-3.7034207",Yatiri
2,2,MenuItem,Postre,A elegir entre cinco postres caseros o café,Menu Fin de Semana 16,8.8,"""Vegetariano""","""Calle Relatores nº 20","""geo"":{""latitude"":40.4125454,""longitude"":-3.7034207",Yatiri
3,3,MenuItem,Bebida,"Agua, refresco, zumo Yatiri, cerveza o vino",Menu Fin de Semana 16,8.8,"""Vegetariano""","""Calle Relatores nº 20","""geo"":{""latitude"":40.4125454,""longitude"":-3.7034207",Yatiri
