,Unnamed: 0,@type,name,description,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Aperitivo,Aperitivo del Chef,Menú Los Cedros 37 €,9.2,None,"""C","""geo"":{""latitude"":40.459826486457,""longitude"":-3.6629300117492676",Los Cedros
1,1,MenuItem,Entrante a elegir:,"Alcachofa de la Huerta de Tudela Confitada con Escalope de Foie y Espuma de Patata Trufada\no\nEnsalada de Perdiz Escabechada con Vinagreta de Miel \no\nEnsalada de Verdes con Vinagreta de Verduras \n(con Brócoli, Espárragos Verdes, Tomate Cherry, Aguacate y Virutas de Judía Verde)",Menú Los Cedros 37 €,9.2,None,"""C","""geo"":{""latitude"":40.459826486457,""longitude"":-3.6629300117492676",Los Cedros
2,2,MenuItem,Plato a elegir:,Corvina Braseada con Salsa de Azafrán y Fideos de Verduras\no\nEntrecot de Vaca Trinchado con Patatas Panadera\n o\nTostón de Castilla Asado a Baja Temperatura en su Jugo y Confitura de Manzana,Menú Los Cedros 37 €,9.2,None,"""C","""geo"":{""latitude"":40.459826486457,""longitude"":-3.6629300117492676",Los Cedros
3,3,MenuItem,Postre a elegir:,"Semiesfera de Tiramisú\n o\nEnsalada de Frutas con Aceite de Vainilla\n\nMenú Maridado por copas de nuestros Vinos Recomendados\n\nServicio de Mesa, Agua Mineral, Cafés e Infusiones, incluidos",Menú Los Cedros 37 €,9.2,None,"""C","""geo"":{""latitude"":40.459826486457,""longitude"":-3.6629300117492676",Los Cedros
