,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,restaurant
0,0,MenuItem,"Bavaroise de salmon, terciopelo de tomate y esparragos confitados",Offer,16.0,EUR,Entrantes,None,None,None,Montmartre 1889 - Gran Me...
1,1,MenuItem,"Ensalada de Poularda marinada, raclette fondue, gelatina de champagne rosado",Offer,16.0,EUR,Entrantes,None,None,None,Montmartre 1889 - Gran Me...
2,2,MenuItem,"Oeuf cocotte, trufa, brie y cebolla",Offer,16.0,EUR,Entrantes,None,None,None,Montmartre 1889 - Gran Me...
3,3,MenuItem,Créme Brûlée de foie y trufa con crujiente de semillas,Offer,16.0,EUR,Entrantes,None,None,None,Montmartre 1889 - Gran Me...
4,4,MenuItem,Ratatouille y Burrata gratinada,Offer,16.0,EUR,Entrantes,None,None,None,Montmartre 1889 - Gran Me...
5,5,MenuItem,Niçoise de atun rojo marinado,,,,Entrantes,None,None,None,Montmartre 1889 - Gran Me...
