,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Arroz caramelizado,Offer,5.5,EUR,Dulce Llegada,8.8,"""Portugués""","""Calle Ventura de la Vega","""geo"":{""latitude"":40.4154703,""longitude"":-3.6988962",Atlantik Corner
1,1,MenuItem,Tiramisinho al vino de Oporto,Offer,5.9,EUR,Dulce Llegada,8.8,"""Portugués""","""Calle Ventura de la Vega","""geo"":{""latitude"":40.4154703,""longitude"":-3.6988962",Atlantik Corner
2,2,MenuItem,Frutas frescas con sopa de albahaca y helado de mango,Offer,6.2,EUR,Dulce Llegada,8.8,"""Portugués""","""Calle Ventura de la Vega","""geo"":{""latitude"":40.4154703,""longitude"":-3.6988962",Atlantik Corner
3,3,MenuItem,Torrija de brioche hecha al momento,Offer,6.9,EUR,Dulce Llegada,8.8,"""Portugués""","""Calle Ventura de la Vega","""geo"":{""latitude"":40.4154703,""longitude"":-3.6988962",Atlantik Corner
