,Unnamed: 0,@type,name,description,type_of_plate,rating,cuisine,direction,restaurant
0,0,MenuItem,Contiene:,"Primero a elegir:\n\n\no\tCarpaccio de frutas variadas y queso fresco con pesto de lima y pistachos\no\tBol de yogur con frutas, miel y muesli\no\tMini ensalada de salmón\no\tCroissant artesano 100% mantequilla\no\tCopa de cava\nSegundo a elegir:\n\n\no\tHuevos benedictinos con pan de brioche, salsa holandesa y queso de Arzúa gratinado con un salteado de espinacas y shitakes, con filetes de aguacate\no\tPancakes de salmón ahumado con bechamel de gorgonzola, espinacas, champiñones y tomates cherrys confitados\no\tTorre de mini pancakes con espuma de dulce de leche, sirope de arce y arándanos\no\tBaoBaos de jamón ibérico, huevos de codorniz y crema de queso rulo con cherrys dúo\no\tQuesadillas de panceta ahumada, guacamole y mix de seis quesos horneado y acompañados de pico de gallo y cream green\no\tBurger de vaca rubia gallega con queso cheddar, mahonesa de pepinillo alemán agridulce, bacon, huevo a la plancha y aguacate\no\tPizza de burrata con masa negra de carbón vegetal, rúcula, tomatito italiano y pesto verde\n\n\n\nOpciones:\n· Porción ",Brunch,None,None,None,Mamá Chicó Recoletos
