,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,restaurant
0,0,MenuItem,berlanga de duero(valladorid),Offer,12,EUR,VINOS TINTOS,None,None,None,Nigola
1,1,MenuItem,rioja-cune(crianza),Offer,15,EUR,VINOS TINTOS,None,None,None,Nigola
2,2,MenuItem,ribera de duero-cune(crianza),Offer,15,EUR,VINOS TINTOS,None,None,None,Nigola
