,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Espagueti a la boloñesa,Pasta,6.1,"""Español""","""Calle de Espalter","""geo"":{""latitude"":40.4129668,""longitude"":-3.6906945",El jardin de Bosco
1,1,MenuItem,Espagueti a la carbonara,Pasta,6.1,"""Español""","""Calle de Espalter","""geo"":{""latitude"":40.4129668,""longitude"":-3.6906945",El jardin de Bosco
