,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,DISPONIBLES MENÚS DE GRUPO PARA EVENTOS ESPECIALES - Reservas No validas para menú del día -,OBSERVACIONES,8,"""Italiano""","""Plaza Manuel Gómez","""geo"":{""latitude"":40.4478322,""longitude"":-3.6946796",La Nicoletta - Azca
