,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Iber Rico,Los pantásticos,8.4,"""Español""","""Plaza de la R","""geo"":{""latitude"":40.4582829,""longitude"":-3.6762759",La Tapanería
1,1,MenuItem,Uno con Rabo,Los pantásticos,8.4,"""Español""","""Plaza de la R","""geo"":{""latitude"":40.4582829,""longitude"":-3.6762759",La Tapanería
2,2,MenuItem,Cochinillo Crunchy,Los pantásticos,8.4,"""Español""","""Plaza de la R","""geo"":{""latitude"":40.4582829,""longitude"":-3.6762759",La Tapanería
3,3,MenuItem,Hacerse el Sueco,Los pantásticos,8.4,"""Español""","""Plaza de la R","""geo"":{""latitude"":40.4582829,""longitude"":-3.6762759",La Tapanería
4,4,MenuItem,Harén de los Arenques,Los pantásticos,8.4,"""Español""","""Plaza de la R","""geo"":{""latitude"":40.4582829,""longitude"":-3.6762759",La Tapanería
5,5,MenuItem,Bacalao Mex,Los pantásticos,8.4,"""Español""","""Plaza de la R","""geo"":{""latitude"":40.4582829,""longitude"":-3.6762759",La Tapanería
6,6,MenuItem,Muy Español,Los pantásticos,8.4,"""Español""","""Plaza de la R","""geo"":{""latitude"":40.4582829,""longitude"":-3.6762759",La Tapanería
