,Unnamed: 0,@type,name,description,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Entrante,Prueba uno de nuestros platos para compartir.,Menú Ejecutivo,9,"""Español""","""Av","""geo"":{""latitude"":40.420772,""longitude"":-3.6794265",La Tasca de Retiro
1,1,MenuItem,Principal,Nuestras carnes y pescados preparados al carbon vegetal,Menú Ejecutivo,9,"""Español""","""Av","""geo"":{""latitude"":40.420772,""longitude"":-3.6794265",La Tasca de Retiro
2,2,MenuItem,Postre + Café,"Podrías disfrutar de la tarta de queso, estrella de la casa y de otras dulces razones para volver...",Menú Ejecutivo,9,"""Español""","""Av","""geo"":{""latitude"":40.420772,""longitude"":-3.6794265",La Tasca de Retiro
