,Unnamed: 0,@type,name,description,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Aperitivo,"Escabeche de capón a la antigua, vinagre de estragón y shimejis frescos",Menú Especial Bistró,9.5,None,"""Plaza de Oriente","""geo"":{""latitude"":40.4177101,""longitude"":-3.7115055",Café de Oriente
1,1,MenuItem,Entrante (a elegir),"Ensalada de salmón ahumado en casa con queso crema especiado, lechugas de invierno, encurtidos y pan de oro\nCeviche de pescados y mariscos (corvina, pulpo, langostinos) con leche de tigre, oblea de maíz frita, guacamole y jalapeños \nTartar de atún marinado con guacamole, lechugas gourmet, huevas de yuzu y mahonesa de wasabi\nHuevos mollet con Ragout de setas de invierno y parmentier trufada\nAlcachofas naturales con mollejas de ternera al Armagnac, habitas tiernas y puré de boniato\nVerduras a la plancha con queso de cabra caramelizado y vinagreta de miel-nueces y pasas \nEscalivada: composición de verduras asadas, pimiento rojo, pimiento verde, cebolla y berenjena con brandada de bacalao, sardina ahumada y pan especiado \nSopa de pescados y mariscos a la cántabra con su guarnición\nCrema de calabaza y naranja a la vainilla con foie, parmentier y croutones \nCanelones rellenos de calabacín y gambas, crema de guisantes y espinacas fritas",Menú Especial Bistró,9.5,None,"""Plaza de Oriente","""geo"":{""latitude"":40.4177101,""longitude"":-3.7115055",Café de Oriente
2,2,MenuItem,Plato (a elegir),"Chipirones de guadañeta encebollados con arroz meloso de mejillones\nPaupietas de lenguado rellenas de txangurro con puerros en texturas y salsa de txacolí\nDorada en costra de sal con compota de tomate-albahaca y salicornias\nEl bacalao de Madrid: en tempura con verduras de Aranjuez y salsa brava\nMagret de pato asado en su jugo de bayas de enebro y frambuesas con chutney de pera y sus chips\nCarré de ibérico al Jerez relleno de setas y foie, con parmentier y verduritas tiernas glaseadas \nCordero confitado a baja temperatura en su jugo con cous cous especiado",Menú Especial Bistró,9.5,None,"""Plaza de Oriente","""geo"":{""latitude"":40.4177101,""longitude"":-3.7115055",Café de Oriente
3,3,MenuItem,Postre (a elegir),"Torrija típica Café de Oriente con toffe, cristal de pimienta y helado de vainilla \nPerfecto de turrón con cristal de cacao y salsa de chocolate\nNuestra tarta de queso con coulis de remolacha y frambuesas\nSouflé de chocolate con picatostes y helado de mandarina (mínimo 10 minutos)\nSopa de chocolate blanco y yogur con fresas maceradas en vinagre, financiero y helado de pimienta\nCanutillos tradicionales rellenos de crema pastelera al Calvados, orejones y menta frita \nEnsalada de frutas naturales con jugo de menta y sorbete de albahaca\nSurtido de helados y sorbetes",Menú Especial Bistró,9.5,None,"""Plaza de Oriente","""geo"":{""latitude"":40.4177101,""longitude"":-3.7115055",Café de Oriente
4,4,MenuItem,Sutil,Bebidas no incluidas\n5€ suplemento en terraza\nIVA incluido,Menú Especial Bistró,9.5,None,"""Plaza de Oriente","""geo"":{""latitude"":40.4177101,""longitude"":-3.7115055",Café de Oriente
