,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,restaurant
0,0,MenuItem,"Normande de Pargo y mejillon, buñuelos de bacalao",Offer,30,EUR,Còté Mer,None,None,None,Montmartre 1889 - Gran Me...
1,1,MenuItem,"Bogavante cocido con mantequilla de crustáceos, aguacate e hinojo",Offer,35,EUR,Còté Mer,None,None,None,Montmartre 1889 - Gran Me...
2,2,MenuItem,"Lubina “ en papillote”, coco y jenjibre",Offer,30,EUR,Còté Mer,None,None,None,Montmartre 1889 - Gran Me...
3,3,MenuItem,"Rodabollo, meuniére de piquillos y esparragos a las finas hierbas",Offer,30,EUR,Còté Mer,None,None,None,Montmartre 1889 - Gran Me...
