,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,restaurant
0,0,MenuItem,"Menú ejecutivo (Laborables, de lunes a viernes comidas).",Offer,40.0,EUR,Menús,None,None,None,El Jardín de Orfila por M...
1,1,MenuItem,Menú degustación,Offer,72.0,EUR,Menús,None,None,None,El Jardín de Orfila por M...
2,2,MenuItem,Brunch Domingos,Offer,62.0,EUR,Menús,None,None,None,El Jardín de Orfila por M...
3,3,MenuItem,Para grupos de más de 8 pax. se ofrecerán menús adaptados.,,,,Menús,None,None,None,El Jardín de Orfila por M...
