,Unnamed: 0,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,restaurant
0,0,MenuItem,Salmonete escabechado con su piel crujiente,Offer,26,EUR,Pescados,None,None,None,El Jardín de Orfila por M...
1,1,MenuItem,"Rodaballo al horno con pimiento de cristal confitado, tomate rosa y ajo",Offer,24,EUR,Pescados,None,None,None,El Jardín de Orfila por M...
2,2,MenuItem,Parpatana y ventresca de atún con tomate de arbol,Offer,25,EUR,Pescados,None,None,None,El Jardín de Orfila por M...
3,3,MenuItem,"Cococha de merluza con gamba de cristal, pil-pil de ají amarillo, mayonesa de ajo negro y trufa",Offer,23,EUR,Pescados,None,None,None,El Jardín de Orfila por M...
4,4,MenuItem,"Lubina salvaje con guiso de tomate, mole rojo y fruta de la pasión",Offer,26,EUR,Pescados,None,None,None,El Jardín de Orfila por M...
