,Unnamed: 0,Unnamed: 0.1,@type,name,offers.@type,offers.price,offers.priceCurrency,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,0,MenuItem,Botella de champán,,,,Bebidas,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
1,1,1,MenuItem,Copa de champán,,,,Bebidas,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
2,2,2,MenuItem,Café,Offer,2.1,EUR,Bebidas,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
3,3,3,MenuItem,Botella de agua,,,,Bebidas,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
4,4,4,MenuItem,Media botella de agua,,,,Bebidas,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
5,5,5,MenuItem,Botella de vino,Offer,17.0,EUR,Bebidas,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
6,6,6,MenuItem,Copa de vino,Offer,3.5,EUR,Bebidas,9,"""Asturiano""","""Paseo de la Florida","""geo"":{""latitude"":40.4215583,""longitude"":-3.7218509",Ferreiro
