,Unnamed: 0,@type,name,type_of_plate,rating,cuisine,direction,geo,restaurant
0,0,MenuItem,Disponemos de una carta con más de 40 platos y postres sin gluten,Sin Gluten,8.6,"""Internacional""","""Calle de María de Molina","""geo"":{""latitude"":40.438128,""longitude"":-3.689649",Wanda Café Optimista
